address,chain,label,source,fetched_at,evidence,confidence,dwell_median_min,fan_out_1h,fan_in_unique,passthrough_ratio,age_at_taint_days,activator_label,trx_dust_usdt,round_amount_ratio,burst_tx_per_hour,hops_from_victim,hops_to_vasp,sanction_exposure,external_flags,shared_mule_cps,cross_case_count
TEETbffm9YDKPompf48ogemSFjMqwVUKsM,TRON,licit,tron_negative_sampling,2026-09-23T05:07:32.488Z,"{""activity_evidence"":{""txCount"":218,""lastActiveAt"":1790138772000,""createdAt"":1781592351000},""usdt_holder_evidence"":{""usdtTxCount"":218,""observedAt"":1790138772000,""sampleAmount"":""181.9""}}",1,8172.7,3,1,0.953,,TVmKaRz7GLtXU3nD4n6WyErq2fhAjesa42,false,0.372,8,,,,[],0,0
TEoxiuPsHuLxztX7r3bK3W1b4r2nqUwBqN,TRON,licit,tron_negative_sampling,2026-09-23T05:07:32.488Z,"{""activity_evidence"":{""txCount"":51,""lastActiveAt"":1781921163000,""createdAt"":1766800029000},""usdt_holder_evidence"":{""usdtTxCount"":51,""observedAt"":1781921163000,""sampleAmount"":""6000""}}",1,34425.6,1,1,1,,TYD4pB7wGi1p8zK67rBTV3KdfEb9nvNDXh,false,0.431,4,,,,[],0,0
TEPFhwhYoKdq45FowRsVqub7nYn561JPPE,TRON,licit,tron_negative_sampling,2026-09-23T05:07:32.488Z,"{""activity_evidence"":{""txCount"":122,""lastActiveAt"":1772258568000,""createdAt"":1745181567000},""usdt_holder_evidence"":{""usdtTxCount"":122,""observedAt"":1772258568000,""sampleAmount"":""17700""}}",1,47659.6,2,1,1,,TL8oBtatd7jz8EYdimiyAgtEC1wafKL87w,false,0.508,4,,,,[],0,0
TEtGZkBtJT5MCzRREMgRfDbeKRc6KbkqpG,TRON,licit,tron_negative_sampling,2026-09-23T05:07:32.488Z,"{""activity_evidence"":{""txCount"":400,""lastActiveAt"":1788964473000,""createdAt"":1765035477000},""usdt_holder_evidence"":{""usdtTxCount"":400,""observedAt"":1788964473000,""sampleAmount"":""2018.6375""}}",1,8493.2,7,1,0.573,45.776,TSQx797AfBia8if5QwpChVbHj2oHFCHArX,false,0.745,14,,,,[],0,0
TEu6DqWH4GGzw2VVvfnJjNmnyvgRyBb66Q,TRON,licit,tron_negative_sampling,2026-09-23T05:07:32.488Z,"{""activity_evidence"":{""txCount"":400,""lastActiveAt"":1785591735000,""createdAt"":1683519429000},""usdt_holder_evidence"":{""usdtTxCount"":400,""observedAt"":1785591735000,""sampleAmount"":""2400""}}",1,524303,3,1,0.466,596.458,TWZS69Q1F1oMe3qdJQmu8fVaVUYZZJaFBZ,false,0.643,7,,,,[],0,0
TEuN1noCmQpt6T69fhySayvF9rfixghJS5,TRON,licit,tron_negative_sampling,2026-09-23T05:07:32.488Z,"{""activity_evidence"":{""txCount"":263,""lastActiveAt"":1770910743000,""createdAt"":1767035541000},""usdt_holder_evidence"":{""usdtTxCount"":263,""observedAt"":1770910743000,""sampleAmount"":""157""}}",1,2372.475,1,1,7.739,39.672,TUSYcK5yf8Et4xNTiUcpfZwmhFsxfdoooo,false,0.061,12,,,,[],0,0
TEW4Tgacp6Wid6LEafG6srvX2yvBxiCL4v,TRON,licit,tron_negative_sampling,2026-09-23T05:07:32.488Z,"{""activity_evidence"":{""txCount"":400,""lastActiveAt"":1750676802000,""createdAt"":1720939149000},""usdt_holder_evidence"":{""usdtTxCount"":400,""observedAt"":1750676802000,""sampleAmount"":""7184.65""}}",1,7.3,113,3,36.731,6.983,TPzaRmRTaemVZUMAaqkf2x6VVShgoJfkLF,false,0.18,393,,,,[],0,0
TEyCGkLpqpRyxftyhhXr66feWvFa8rGuB2,TRON,licit,tron_negative_sampling,2026-09-23T05:07:32.488Z,"{""activity_evidence"":{""txCount"":116,""lastActiveAt"":1771848900000,""createdAt"":1769865972000},""usdt_holder_evidence"":{""usdtTxCount"":116,""observedAt"":1771848900000,""sampleAmount"":""49595""}}",1,5732.75,3,1,1,,TFU8gByLNmwGopopM6hdYJ9q4Xijj1BVxf,false,0.638,6,,,,[],0,0
TEYqCxi2EqmUSGFJq3jXzZmufExB4ZSBk5,TRON,licit,tron_negative_sampling,2026-09-23T05:07:32.488Z,"{""activity_evidence"":{""txCount"":62,""lastActiveAt"":1783099710000,""createdAt"":null},""usdt_holder_evidence"":{""usdtTxCount"":62,""observedAt"":1783099710000,""sampleAmount"":""403828.072128""}}",1,983.375,0,1,1,,,false,0.177,12,,,,[],0,0
TEYxRueiPPjuKtqRToYYfjK6zrxt8mjgTJ,TRON,licit,tron_negative_sampling,2026-09-23T05:07:32.488Z,"{""activity_evidence"":{""txCount"":226,""lastActiveAt"":1789647987000,""createdAt"":1739819316000},""usdt_holder_evidence"":{""usdtTxCount"":226,""observedAt"":1789647987000,""sampleAmount"":""1123""}}",1,58722.1,3,1,1,,TTjq5ArJ17gMWeTgjgSZQdHQgJNJpFn4MJ,false,0.341,5,,,,[],0,0
TF1sjyBHGXTZYgcrp9BSaCNQNQxSfoRUvF,TRON,licit,tron_negative_sampling,2026-09-23T05:07:32.488Z,"{""activity_evidence"":{""txCount"":61,""lastActiveAt"":1769691339000,""createdAt"":1754464611000},""usdt_holder_evidence"":{""usdtTxCount"":61,""observedAt"":1769691339000,""sampleAmount"":""1.95056""}}",1,1555.25,1,1,1,0,TYv2trn5dLEWiH52aVWSCP7DG28ShMRSaA,false,0.016,4,,,,[],0,0
TF1sjyRyEnsH7zpE5fpwFgHPfATqfoRUvF,TRON,licit,tron_negative_sampling,2026-09-23T05:07:32.488Z,"{""activity_evidence"":{""txCount"":400,""lastActiveAt"":1788338034000,""createdAt"":1749816168000},""usdt_holder_evidence"":{""usdtTxCount"":400,""observedAt"":1788338034000,""sampleAmount"":""100000""}}",1,1526.95,4,1,0.993,409.065,TPUTQjitMXiWZEL2MqfZKKLfNZ8eKGbpsV,false,0.553,8,,,,[],0,0
TF6bBnKJNfxzZRYQrKKaLj9QchJ4DEBtD9,TRON,licit,tron_negative_sampling,2026-09-23T05:07:32.488Z,"{""activity_evidence"":{""txCount"":2,""lastActiveAt"":1765690563000,""createdAt"":1765690554000},""usdt_holder_evidence"":{""usdtTxCount"":2,""observedAt"":1765690563000,""sampleAmount"":""2.01""}}",1,0.05,1,1,1,0,,false,0,2,,,,[],0,0
TF7C7ahYzYYi32X82yXhaW2ps8HTVkksHN,TRON,licit,tron_negative_sampling,2026-09-23T05:07:32.488Z,"{""activity_evidence"":{""txCount"":2,""lastActiveAt"":1771664223000,""createdAt"":1771664214000},""usdt_holder_evidence"":{""usdtTxCount"":2,""observedAt"":1771664223000,""sampleAmount"":""4.00001""}}",1,0.05,1,1,1,0,TRFzN7HTESEL9zZBf4rcgq4ZzqoXbiaSrf,false,0,2,,,,[],0,0
TF7Kaf1QMk8kkJTuhNMZVqvzP1LpkhbL8g,TRON,licit,tron_negative_sampling,2026-09-23T05:07:32.488Z,"{""activity_evidence"":{""txCount"":221,""lastActiveAt"":1771793673000,""createdAt"":1766982111000},""usdt_holder_evidence"":{""usdtTxCount"":221,""observedAt"":1771793673000,""sampleAmount"":""289800""}}",1,882.1,4,1,1,4.305,TMD7MMPD64bMZLDMQaJGYt7idWJN4ndqfm,false,0.751,9,,,,[],0,0
TF8cqJ7fyPyMUvjTS7vrdUVSNVZ5Dxm35A,TRON,licit,tron_negative_sampling,2026-09-23T05:07:32.488Z,"{""activity_evidence"":{""txCount"":400,""lastActiveAt"":1787328225000,""createdAt"":1724757648000},""usdt_holder_evidence"":{""usdtTxCount"":400,""observedAt"":1787328225000,""sampleAmount"":""18""}}",1,444938,5,1,0.16,410.393,TB73gtW1hsTxxA9XUYKLSJKTSHw6Jk53eH,false,0.213,26,,,,[],0,0
TF8eGDd2DnW9kzN1CgwZPoS1BCUSWXCQ2Y,TRON,licit,tron_negative_sampling,2026-09-23T05:07:32.488Z,"{""activity_evidence"":{""txCount"":15,""lastActiveAt"":1782957417000,""createdAt"":1782240531000},""usdt_holder_evidence"":{""usdtTxCount"":15,""observedAt"":1782957417000,""sampleAmount"":""134000""}}",1,2799.8,1,1,1,,TA3gtSZUbixAKGe9zWLXnJyu1NCxBQqrFv,false,0.733,2,,,,[],0,0
TF9wL4awgXwnWZuHPxujjafQiUPYFC7Yv3,TRON,licit,tron_negative_sampling,2026-09-23T05:07:32.488Z,"{""activity_evidence"":{""txCount"":28,""lastActiveAt"":1773837588000,""createdAt"":1772118039000},""usdt_holder_evidence"":{""usdtTxCount"":28,""observedAt"":1773837588000,""sampleAmount"":""114225""}}",1,7003.25,1,1,1,0.004,TRjyn126qCTLYRo9JbGH1JxcFbKnZkA887,false,0.571,5,,,,[],0,0
TFa22kZtwkyLZsNvTZhNJafPRxS1MQZY5e,TRON,licit,tron_negative_sampling,2026-09-23T05:07:32.488Z,"{""activity_evidence"":{""txCount"":9,""lastActiveAt"":1638646824000,""createdAt"":1634723994000},""usdt_holder_evidence"":{""usdtTxCount"":9,""observedAt"":1638646824000,""sampleAmount"":""2496""}}",1,15489.65,0,1,1,,,false,0.556,2,,,,[],0,0
TFaLks73dAeqQ4iR3um8dNfddFYpxcymF3,TRON,licit,tron_negative_sampling,2026-09-23T05:07:32.488Z,"{""activity_evidence"":{""txCount"":2,""lastActiveAt"":1770722082000,""createdAt"":1770722073000},""usdt_holder_evidence"":{""usdtTxCount"":2,""observedAt"":1770722082000,""sampleAmount"":""0.75585""}}",1,0.05,1,1,1,0,,false,0,2,,,,[],0,0
TFaLxGxkrtyGKrxezkMDVH7L2cD2xcymF3,TRON,licit,tron_negative_sampling,2026-09-23T05:07:32.488Z,"{""activity_evidence"":{""txCount"":243,""lastActiveAt"":1789998912000,""createdAt"":1770568716000},""usdt_holder_evidence"":{""usdtTxCount"":243,""observedAt"":1789998912000,""sampleAmount"":""200""}}",1,63.95,3,1,1,,TUSYcK5yf8Et4xNTiUcpfZwmhFsxfdoooo,false,0.58,6,,,,[],0,0
TFB7LM8Pc5zpjmGxMvhcMtQ6bQSQVY8wM3,TRON,licit,tron_negative_sampling,2026-09-23T05:07:32.488Z,"{""activity_evidence"":{""txCount"":132,""lastActiveAt"":1765610007000,""createdAt"":1759738299000},""usdt_holder_evidence"":{""usdtTxCount"":132,""observedAt"":1765610007000,""sampleAmount"":""298277.234896""}}",1,41278.9,1,1,1,0.062,TWbEg2H1BBhWhTiyRmXfiFUmZveSA1q33s,false,0.364,12,,,,[],0,0
TFEHL7Dy1ou21rdLPqVN2ErwUuev9v1mup,TRON,licit,tron_negative_sampling,2026-09-23T05:07:32.488Z,"{""activity_evidence"":{""txCount"":4,""lastActiveAt"":1770906696000,""createdAt"":1770815562000},""usdt_holder_evidence"":{""usdtTxCount"":4,""observedAt"":1770906696000,""sampleAmount"":""1.50001""}}",1,0.05,1,1,1,0,,false,0,2,,,,[],0,0
TFEHLgBD63dbzmvPefxZYT6STyTR9v1mup,TRON,licit,tron_negative_sampling,2026-09-23T05:07:32.488Z,"{""activity_evidence"":{""txCount"":186,""lastActiveAt"":1770908295000,""createdAt"":1770032433000},""usdt_holder_evidence"":{""usdtTxCount"":186,""observedAt"":1770908295000,""sampleAmount"":""153205""}}",1,60.15,7,1,1,,TJogbPtzRiHxJVXzJ9Xtqb95gcSTqVdC4C,false,0.64,12,,,,[],0,0
TFEmgxfbuVuLEwr3aVBWbNKjcY78b9fYKC,TRON,licit,tron_negative_sampling,2026-09-23T05:07:32.488Z,"{""activity_evidence"":{""txCount"":400,""lastActiveAt"":1667815764000,""createdAt"":1640134767000},""usdt_holder_evidence"":{""usdtTxCount"":400,""observedAt"":1667815764000,""sampleAmount"":""369216""}}",1,406.825,3,1,1.119,223.731,,false,0.515,8,,,,[],0,0
TFG6g7JtLJKSL4oKBJPHYuVwgyue2MSP3H,TRON,licit,tron_negative_sampling,2026-09-23T05:07:32.488Z,"{""activity_evidence"":{""txCount"":2,""lastActiveAt"":1776381441000,""createdAt"":1776381432000},""usdt_holder_evidence"":{""usdtTxCount"":2,""observedAt"":1776381441000,""sampleAmount"":""1.7501""}}",1,0.05,1,1,1,0,,false,0,2,,,,[],0,0
TFG6geda8ic9bFmFbhLDyEhvJH8x2MSP3H,TRON,licit,tron_negative_sampling,2026-09-23T05:07:32.488Z,"{""activity_evidence"":{""txCount"":68,""lastActiveAt"":1784854866000,""createdAt"":1730377443000},""usdt_holder_evidence"":{""usdtTxCount"":68,""observedAt"":1784854866000,""sampleAmount"":""998""}}",1,23182.05,1,1,1,,TKVYofPETaVayjEihZpcAKqyuBXNupYR2E,false,0.721,4,,,,[],0,0
TFG6gPgBsPjk2Af6wNsxDhWsVzof2MSP3H,TRON,licit,tron_negative_sampling,2026-09-23T05:07:32.488Z,"{""activity_evidence"":{""txCount"":6,""lastActiveAt"":1775314725000,""createdAt"":1772645721000},""usdt_holder_evidence"":{""usdtTxCount"":6,""observedAt"":1775314725000,""sampleAmount"":""0.65301""}}",1,0.1,1,1,1,0,TRFzN7HTESEL9zZBf4rcgq4ZzqoXbiaSrf,false,0,2,,,,[],0,0
TFkGoCjrHkHfUL27s9TwgbY7zhqVtBEjQK,TRON,licit,tron_negative_sampling,2026-09-23T05:07:32.488Z,"{""activity_evidence"":{""txCount"":400,""lastActiveAt"":1787584569000,""createdAt"":1747129347000},""usdt_holder_evidence"":{""usdtTxCount"":400,""observedAt"":1787584569000,""sampleAmount"":""3365""}}",1,38444.6,8,1,1.503,322.8,TEZi1aZYvoDXNGksrbUyDCru25otL67fS1,false,0.27,19,,,,[],0,0
TFoGLCnDBKD8X69UEEa6cusWFSCi8fpq8Z,TRON,licit,tron_negative_sampling,2026-09-23T05:07:32.488Z,"{""activity_evidence"":{""txCount"":34,""lastActiveAt"":1781107842000,""createdAt"":1762450983000},""usdt_holder_evidence"":{""usdtTxCount"":34,""observedAt"":1781107842000,""sampleAmount"":""424938""}}",1,33955.5,1,1,1,0.884,TKdQSMR2TwfQR2Dz8mQQduaavqmhSZwJoU,false,0.471,5,,,,[],0,0
TFoGLxAR65cLhy2i9Pca5zUk8rEL8fpq8Z,TRON,licit,tron_negative_sampling,2026-09-23T05:07:32.488Z,"{""activity_evidence"":{""txCount"":4,""lastActiveAt"":1769786838000,""createdAt"":1769783253000},""usdt_holder_evidence"":{""usdtTxCount"":4,""observedAt"":1769786838000,""sampleAmount"":""1.28001""}}",1,0.075,1,1,0.999,0,,false,0,4,,,,[],0,0
TFP4fXjsQJaja9t657rZRniCNykfe6G2R5,TRON,licit,tron_negative_sampling,2026-09-23T05:07:32.488Z,"{""activity_evidence"":{""txCount"":400,""lastActiveAt"":1750676862000,""createdAt"":1725692109000},""usdt_holder_evidence"":{""usdtTxCount"":400,""observedAt"":1750676862000,""sampleAmount"":""236.014925""}}",1,532.05,0,1,58.385,14.605,TQhykvKKZa6R3ZeV1dbLN177zJziyuQhdB,false,0.15,199,,,,[],0,0
TFqXJNU6saJAeNn1rD1sCWjTfiw97AbPJJ,TRON,licit,tron_negative_sampling,2026-09-23T05:07:32.488Z,"{""activity_evidence"":{""txCount"":103,""lastActiveAt"":1775041035000,""createdAt"":1771754763000},""usdt_holder_evidence"":{""usdtTxCount"":103,""observedAt"":1775041035000,""sampleAmount"":""819.790788""}}",1,1757.9,3,1,1,,,false,0.573,5,,,,[],0,0
TFtjGEJJoR5PPebWQboPsW2QtYcqVkksHN,TRON,licit,tron_negative_sampling,2026-09-23T05:07:32.488Z,"{""activity_evidence"":{""txCount"":53,""lastActiveAt"":1772195298000,""createdAt"":1771500030000},""usdt_holder_evidence"":{""usdtTxCount"":53,""observedAt"":1772195298000,""sampleAmount"":""26523""}}",1,162.15,2,1,1,1.898,TGofidywuNt9MMWt7MaUnTxATdeaW7f2md,false,0.264,7,,,,[],0,0
TFU8gByLNmwGopopM6hdYJ9q4Xijj1BVxf,TRON,licit,tron_negative_sampling,2026-09-23T05:07:32.488Z,"{""activity_evidence"":{""txCount"":315,""lastActiveAt"":1769865858000,""createdAt"":1764929544000},""usdt_holder_evidence"":{""usdtTxCount"":315,""observedAt"":1769865858000,""sampleAmount"":""4""}}",1,14214.6,3,1,1,,TPGFfihGKZAneX6rNMqTFxgU1k9nV4q5pa,false,0.692,7,,,,[],0,0
TFZ6hnYntEE3bwwynzrLWgAsYenUYGmc6u,TRON,licit,tron_negative_sampling,2026-09-23T05:07:32.488Z,"{""activity_evidence"":{""txCount"":231,""lastActiveAt"":1770790914000,""createdAt"":1769765769000},""usdt_holder_evidence"":{""usdtTxCount"":231,""observedAt"":1770790914000,""sampleAmount"":""45061.37284""}}",1,41.225,7,1,1,0,TEMTah6pmvg9CU2bvE2Q8A3CP2zGp5iRmK,false,0.636,13,,,,[],0,0
TFZ6WhWvteWSFDUuDexhXNBUVPhcYGmc6u,TRON,licit,tron_negative_sampling,2026-09-23T05:07:32.488Z,"{""activity_evidence"":{""txCount"":2,""lastActiveAt"":1770034410000,""createdAt"":1770034398000},""usdt_holder_evidence"":{""usdtTxCount"":2,""observedAt"":1770034410000,""sampleAmount"":""2.00009""}}",1,0.05,1,1,1,0,TTR5DKekXJXKyhKiZsCVy6uDEhaCCNdKeV,false,0,2,,,,[],0,0
TG32ocYgQEUJyUewCqEQLxAjh4iVdTSnZQ,TRON,licit,tron_negative_sampling,2026-09-23T05:07:32.488Z,"{""activity_evidence"":{""txCount"":26,""lastActiveAt"":1777272306000,""createdAt"":1775635737000},""usdt_holder_evidence"":{""usdtTxCount"":26,""observedAt"":1777272306000,""sampleAmount"":""178.010684""}}",1,17,2,1,1,0.002,TXbYu1LtXckF8DWGtJzoibYqms72KbQfPp,false,0.192,7,,,,[],0,0
TG41Ep54GRui5Nn3LzyXsBchxnrkiZxpAD,TRON,licit,tron_negative_sampling,2026-09-23T05:07:32.488Z,"{""activity_evidence"":{""txCount"":239,""lastActiveAt"":1778660469000,""createdAt"":1754497731000},""usdt_holder_evidence"":{""usdtTxCount"":239,""observedAt"":1778660469000,""sampleAmount"":""8819""}}",1,2617,6,1,1,,TAzsQ9Gx8eqFNFSKbeXrbi45CuVPHzA8wr,false,0.502,14,,,,[],0,0
TG9dRYPZHW7JRpk9LYcYHSdrkmruVqRUgi,TRON,licit,tron_negative_sampling,2026-09-23T05:07:32.488Z,"{""activity_evidence"":{""txCount"":8,""lastActiveAt"":1769706267000,""createdAt"":1769614557000},""usdt_holder_evidence"":{""usdtTxCount"":8,""observedAt"":1769706267000,""sampleAmount"":""100000""}}",1,580.65,0,1,1,,TWRWPUK3hsNT8F4ryk5jzE5U2ekJk4aPxf,false,0.75,2,,,,[],0,0
TGa2Myka3khbJ2pGMX6FCkCpye3NdjUiqR,TRON,licit,tron_negative_sampling,2026-09-23T05:07:32.488Z,"{""activity_evidence"":{""txCount"":4,""lastActiveAt"":1770392166000,""createdAt"":1693127313000},""usdt_holder_evidence"":{""usdtTxCount"":4,""observedAt"":1770392166000,""sampleAmount"":""2332""}}",1,13.45,1,1,1,,TYD4pB7wGi1p8zK67rBTV3KdfEb9nvNDXh,false,0.5,2,,,,[],0,0
TGADtKQ3DDUJJzZnX3mf9WgkkSNARyXRSi,TRON,licit,tron_negative_sampling,2026-09-23T05:07:32.488Z,"{""activity_evidence"":{""txCount"":400,""lastActiveAt"":1790100348000,""createdAt"":1678386270000},""usdt_holder_evidence"":{""usdtTxCount"":400,""observedAt"":1790100348000,""sampleAmount"":""2640.5""}}",1,5383.1,2,1,1.069,564.772,TV6MuMXfmLbBqPZvBHdwFsDnQeVfnmiuSi,false,0.5,9,,,,[],0,0
TGCpsr23a6yAwHVCXnGftek3AHTQU4W9x3,TRON,licit,tron_negative_sampling,2026-09-23T05:07:32.488Z,"{""activity_evidence"":{""txCount"":362,""lastActiveAt"":1790067384000,""createdAt"":1685483586000},""usdt_holder_evidence"":{""usdtTxCount"":362,""observedAt"":1790067384000,""sampleAmount"":""4000""}}",1,177757.35,3,1,1.095,33.365,,false,0.318,18,,,,[],0,0
TGCuZiWWoV1KFy36LzntUY3DYcJbTobDEc,TRON,licit,tron_negative_sampling,2026-09-23T05:07:32.488Z,"{""activity_evidence"":{""txCount"":274,""lastActiveAt"":1790078688000,""createdAt"":1761644244000},""usdt_holder_evidence"":{""usdtTxCount"":274,""observedAt"":1790078688000,""sampleAmount"":""20917.5""}}",1,112646.95,2,1,2.182,82.718,TEPSrSYPDSQ7yXpMFPq91Fb1QEWpMkRGfn,false,0.285,7,,,,[],0,0
TGE9ZWNMHY9AfiNcArRCyecN5mLXrvnCM2,TRON,licit,tron_negative_sampling,2026-09-23T05:07:32.488Z,"{""activity_evidence"":{""txCount"":400,""lastActiveAt"":1790052699000,""createdAt"":1762620804000},""usdt_holder_evidence"":{""usdtTxCount"":400,""observedAt"":1790052699000,""sampleAmount"":""10669""}}",1,20,2,1,1.228,194.893,THgnAyeVFYEdmzBPa9k6VwBFdYuQFHvA34,false,0.485,7,,,,[],0,0
TGF34KLuiDfEuuDub4i6pkqbGxmbVnGWsB,TRON,licit,tron_negative_sampling,2026-09-23T05:07:32.488Z,"{""activity_evidence"":{""txCount"":241,""lastActiveAt"":1777092330000,""createdAt"":1755053565000},""usdt_holder_evidence"":{""usdtTxCount"":241,""observedAt"":1777092330000,""sampleAmount"":""209""}}",1,2962.625,2,1,1,,TQgTXMAYhmDwrRvPxFET3ugUkAJt1MULqg,false,0.531,7,,,,[],0,0
TGfkUZCfyMpowRRdGAHfREmjDqmhkEdczL,TRON,licit,tron_negative_sampling,2026-09-23T05:07:32.488Z,"{""activity_evidence"":{""txCount"":400,""lastActiveAt"":1750676844000,""createdAt"":1724046489000},""usdt_holder_evidence"":{""usdtTxCount"":400,""observedAt"":1750676844000,""sampleAmount"":""10049.185983""}}",1,1312.45,0,1,32.056,11.117,TQyrB5VPpeLmD3RNQVAWz6J69pYP5LkhsB,false,0.203,199,,,,[],0,0
TGFxzGNDtgRdzjnyKBGByxkSk2RsEWep3F,TRON,licit,tron_negative_sampling,2026-09-23T05:07:32.488Z,"{""activity_evidence"":{""txCount"":47,""lastActiveAt"":1783099773000,""createdAt"":null},""usdt_holder_evidence"":{""usdtTxCount"":47,""observedAt"":1783099773000,""sampleAmount"":""138469.5""}}",1,950.2,0,1,1,,,false,0.17,14,,,,[],0,0
TGgZQfwWU3PoMEQvLvMkR4PyMpPP7ByVU9,TRON,licit,tron_negative_sampling,2026-09-23T05:07:32.488Z,"{""activity_evidence"":{""txCount"":400,""lastActiveAt"":1788461109000,""createdAt"":1764239802000},""usdt_holder_evidence"":{""usdtTxCount"":400,""observedAt"":1788461109000,""sampleAmount"":""49996.598467""}}",1,8899.8,5,1,0.697,18.898,TZDxSDyBFtGrn7VkvFQzij4kcoZ2Q1ggna,false,0.29,14,,,,[],0,0
TGirzPSAiB6MqyndopKDrgu3sBfh9wqNXb,TRON,licit,tron_negative_sampling,2026-09-23T05:07:32.488Z,"{""activity_evidence"":{""txCount"":400,""lastActiveAt"":1774349028000,""createdAt"":1769403210000},""usdt_holder_evidence"":{""usdtTxCount"":400,""observedAt"":1774349028000,""sampleAmount"":""75000""}}",1,1721.2,5,1,0.788,9.463,TQDSjZXtdW698tQbKGdXh2wYxKDWiymjwT,false,0.363,13,,,,[],0,0
TGLsJBJR6i6PmzuwzJTzXJszAx1ZnMuJdG,TRON,licit,tron_negative_sampling,2026-09-23T05:07:32.488Z,"{""activity_evidence"":{""txCount"":2,""lastActiveAt"":1770722436000,""createdAt"":1770722415000},""usdt_holder_evidence"":{""usdtTxCount"":2,""observedAt"":1770722436000,""sampleAmount"":""3.001""}}",1,0.25,1,1,1,0,TRFzN7HTESEL9zZBf4rcgq4ZzqoXbiaSrf,false,0,2,,,,[],0,0
TGm47bwQbnEnZfCaS7wWsF4gdKubSM3R1D,TRON,licit,tron_negative_sampling,2026-09-23T05:07:32.488Z,"{""activity_evidence"":{""txCount"":139,""lastActiveAt"":1790028597000,""createdAt"":1766350209000},""usdt_holder_evidence"":{""usdtTxCount"":139,""observedAt"":1790028597000,""sampleAmount"":""31850""}}",1,22.775,3,1,0.992,0.002,TQJAD3hv2bsJqLHNEPy6kFEp63Mh5NAQpw,false,0.54,6,,,,[],0,0
TGM7KfCYDYTVrND3trsj5wQn9hV4y8tmqP,TRON,licit,tron_negative_sampling,2026-09-23T05:07:32.488Z,"{""activity_evidence"":{""txCount"":400,""lastActiveAt"":1789807227000,""createdAt"":1708523670000},""usdt_holder_evidence"":{""usdtTxCount"":400,""observedAt"":1789807227000,""sampleAmount"":""5045""}}",1,8681.4,3,1,1.134,622.745,TNXxhJocc1LcGd8w6kH5WEJ4eQo8wSj6pi,false,0.673,6,,,,[],0,0
TGMe49h43kH5FJ8gi4iYcUmguR2D7aPL8j,TRON,licit,tron_negative_sampling,2026-09-23T05:07:32.488Z,"{""activity_evidence"":{""txCount"":400,""lastActiveAt"":1771318995000,""createdAt"":1755586032000},""usdt_holder_evidence"":{""usdtTxCount"":400,""observedAt"":1771318995000,""sampleAmount"":""645""}}",1,27945.125,3,1,0.851,11.114,TCdR93Kncnx2axJcmjwHKFvNqK8uXTS8to,false,0.54,6,,,,[],0,0
TGNp8ETqz3FCwBHqSVfrpJN5bnNN9yP6z8,TRON,licit,tron_negative_sampling,2026-09-23T05:07:32.488Z,"{""activity_evidence"":{""txCount"":2,""lastActiveAt"":1726904085000,""createdAt"":1726904037000},""usdt_holder_evidence"":{""usdtTxCount"":2,""observedAt"":1726904085000,""sampleAmount"":""0.50001""}}",1,0.1,1,1,0.998,0,TNkcBq326NQj8kN4BpZEGuB87mG9UJwtvV,false,0,2,,,,[],0,0
TGo1b8MLMYqpt4vJ78SQBziDzhPrp58anB,TRON,licit,tron_negative_sampling,2026-09-23T05:07:32.488Z,"{""activity_evidence"":{""txCount"":377,""lastActiveAt"":1778759430000,""createdAt"":1763392065000},""usdt_holder_evidence"":{""usdtTxCount"":377,""observedAt"":1778759430000,""sampleAmount"":""25""}}",1,1094.325,2,1,0.939,,TDtQCWfhKRfeBeWN3Q3P5CkJFLsAaP15DU,false,0.353,10,,,,[],0,0
TGofidywuNt9MMWt7MaUnTxATdeaW7f2md,TRON,licit,tron_negative_sampling,2026-09-23T05:07:32.488Z,"{""activity_evidence"":{""txCount"":59,""lastActiveAt"":1771870473000,""createdAt"":1768036596000},""usdt_holder_evidence"":{""usdtTxCount"":59,""observedAt"":1771870473000,""sampleAmount"":""14898""}}",1,192.9,3,1,1,27.362,TBA6CypYJizwA9XdC7Ubgc5F1bxrQ7SqPt,false,0.237,7,,,,[],0,0
TGQE3CpgszSiLtCpAsNF3S8asYkgGCQ7zc,TRON,licit,tron_negative_sampling,2026-09-23T05:07:32.488Z,"{""activity_evidence"":{""txCount"":37,""lastActiveAt"":1774274628000,""createdAt"":1766871708000},""usdt_holder_evidence"":{""usdtTxCount"":37,""observedAt"":1774274628000,""sampleAmount"":""500""}}",1,549.3,2,1,1,30.02,TWPDJ3cGh18iRbANHrq3MbaJVpxz4HG73K,false,0.676,4,,,,[],0,0
TGqgdSrbbQkXR5w8KASVeynPebTwWvUgBt,TRON,licit,tron_negative_sampling,2026-09-23T05:07:32.488Z,"{""activity_evidence"":{""txCount"":400,""lastActiveAt"":1789748025000,""createdAt"":1678207776000},""usdt_holder_evidence"":{""usdtTxCount"":400,""observedAt"":1789748025000,""sampleAmount"":""377000""}}",1,37566.075,5,1,0.711,1140.885,TNXoiAJ3dct8Fjg4M9fkLFh9S2v9TXc32G,false,0.805,9,,,,[],0,0
